Row_Number,Artist_01,Artist_01_Tags,Artist_02,Artist_02_Tags,Song_Title,Collaboration_Status,Release_Year,Region,MB_Rating_Value,MB_Rating_Votes,Peak_Chart_Position,embedding,
122,J Balvin,"hip hop, latin, latin pop, pop, reggaeton",Selena Gomez,"alternative pop, alternative r&b, art pop, brostep, contemporary r&b, dance-pop",I Can’t Get Enough,Success,2019.0,Latin America,,,,
123,Ozuna,"latin, reggaeton, trap latino",Selena Gomez,"alternative pop, alternative r&b, art pop, brostep, contemporary r&b, dance-pop",Taki Taki,Success,2018.0,Latin America,,,,
124,BLACKPINK,"hip hop, k-pop, pop",Selena Gomez,"alternative pop, alternative r&b, art pop, brostep, contemporary r&b, dance-pop",Ice Cream,Success,2020.0,Asia,,,,
125,Kacey Musgraves,"alternative country, americana, contemporary country, country, country pop, easy listening",Selena Gomez,"alternative pop, alternative r&b, art pop, brostep, contemporary r&b, dance-pop",Hands,Failure,2016.0,US,,,,
126,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Chart Mix: November 2016: All We Know / Starboy / The Greatest / Cool Girl / Blow Your Mind (Mwah) / 24K Magic,Failure,2016.0,UK,,,,
127,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Miley Cyrus,"contemporary r&b, dance-pop, electropop, pop, pop rock, power pop",Prisoner,Success,2020.0,UK,,,,
128,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Miley Cyrus,"contemporary r&b, dance-pop, electropop, pop, pop rock, power pop",Fresh Pop 2021: Real Groove (Studio 2054 remix) / Angels Like You / Treat People With Kindness / Matches / Fly Away,Failure,2021.0,UK,,,,
129,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",On God,Failure,,UK,,,,
130,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",Law of Attraction,Failure,,UK,,,,
131,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Kendrick Lamar,"alternative hip hop, conscious hip hop, hardcore hip hop, hip hop, jazz rap, pop",Chart Mix: November 2016: All We Know / Starboy / The Greatest / Cool Girl / Blow Your Mind (Mwah) / 24K Magic,Failure,2016.0,UK,,,,
132,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Megan Thee Stallion,"hip hop, pop rap, southern hip hop, trap",Sweetest Pie,Success,2022.0,UK,,,,
133,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Nicki Minaj,"east coast hip hop, electronic, hip hop, pop, pop rap, r&b",Talk About It,Failure,2022.0,UK,,,,
134,Calvin Harris,"club, dance, dance-pop, edm, electro house, electronic",Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",One Kiss (ZHU remix),Success,2018.0,UK,,,,
135,David Guetta,"dance, dance-pop, electro house, electronic, electropop, festival progressive house",Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",IDGAF vs. When Love Takes Over vs. The Creeps (DJs From Mars club Bootleg),Failure,2018.0,Europe,,,,
136,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",The Chainsmokers,"dance-pop, edm, electro house, electronic, electropop, future bass",Chart Mix: November 2016: All We Know / Starboy / The Greatest / Cool Girl / Blow Your Mind (Mwah) / 24K Magic,Failure,2016.0,UK,,,,
137,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Kygo,"dance, deep house, downtempo, edm, electronica, house",Carry On,Failure,2022.0,UK,,,,
138,Diplo,"edm, electronic, electronica, festival trap, future bass, hip hop",Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Electricity,Failure,2018.0,US,,,,
139,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Martin Garrix,"big room house, dance-pop, edm, electro house, festival progressive house, tropical house",Scared to Be Lonely,Success,2017.0,UK,,,,
140,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Martin Garrix,"big room house, dance-pop, edm, electro house, festival progressive house, tropical house",Scared Te Be Lonely,Failure,2017.0,UK,,,,
141,Bad Bunny,"hip hop, latin, reggaeton, trap latino",Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",UN DÍA (ONE DAY),Success,2020.0,Latin America,,,,
142,Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",J Balvin,"hip hop, latin, latin pop, pop, reggaeton",UN DÍA (ONE DAY),Success,2020.0,UK,,,,
143,BLACKPINK,"hip hop, k-pop, pop",Dua Lipa,"alternative pop, boogie, contemporary r&b, dance-pop, dream pop, electropop",Kiss and Make Up (SDOB remix),Failure,2019.0,Asia,,,,
144,Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",The Night,Failure,2014.0,US,,,,
145,Drake,"alternative r&b, contemporary r&b, hardcore hip hop, hip hop, pop, pop rap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Crew Love,Failure,2012.0,US,,,,
146,Drake,"alternative r&b, contemporary r&b, hardcore hip hop, hip hop, pop, pop rap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",The Zone,Success,2011.0,US,,,,
147,Drake,"alternative r&b, contemporary r&b, hardcore hip hop, hip hop, pop, pop rap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Live For,Failure,2013.0,US,,,,
148,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Feel Stronger (remix),Failure,2015.0,US,,,,
149,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",FML,Failure,2016.0,US,,,,
150,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Why Feel Bad,Failure,2023.0,US,,,,
151,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Tell Your Friends (remix),Failure,2016.0,US,,,,
152,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Hurricane,Success,2021.0,US,,,,
153,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Tell Your 2016,Failure,2016.0,US,,,,
154,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",ABEL'S TRACK (extended version),Failure,,US,,,,
155,Kendrick Lamar,"alternative hip hop, conscious hip hop, hardcore hip hop, hip hop, jazz rap, pop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Pray for Me,Success,2018.0,US,,,,
156,Kendrick Lamar,"alternative hip hop, conscious hip hop, hardcore hip hop, hip hop, jazz rap, pop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Sidewalks,Success,2016.0,US,,,,
157,Kendrick Lamar,"alternative hip hop, conscious hip hop, hardcore hip hop, hip hop, jazz rap, pop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Chart Mix: November 2016: All We Know / Starboy / The Greatest / Cool Girl / Blow Your Mind (Mwah) / 24K Magic,Failure,2016.0,US,,,,
158,The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Travis Scott,"experimental hip hop, hip hop, pop rap, southern hip hop, trap",wonderful,Success,2016.0,US,,,,
159,The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Travis Scott,"experimental hip hop, hip hop, pop rap, southern hip hop, trap",Wake Up (clean edit),Failure,2019.0,US,,,,
160,The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Travis Scott,"experimental hip hop, hip hop, pop rap, southern hip hop, trap",Pray 4 Love,Success,2015.0,US,,,,
161,The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Travis Scott,"experimental hip hop, hip hop, pop rap, southern hip hop, trap",Power Is Power,Success,2019.0,US,,,,
162,The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Travis Scott,"experimental hip hop, hip hop, pop rap, southern hip hop, trap",K‐POP,Failure,2023.0,US,,,,
163,The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Travis Scott,"experimental hip hop, hip hop, pop rap, southern hip hop, trap",FML,Failure,2023.0,US,,,,
164,Post Malone,"alternative r&b, cloud rap, contemporary r&b, country, hip hop, pop rap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",One Right Now,Success,2021.0,US,,,,
165,Nicki Minaj,"east coast hip hop, electronic, hip hop, pop, pop rap, r&b",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Hills,Failure,2015.0,US,,,,
166,Nicki Minaj,"east coast hip hop, electronic, hip hop, pop, pop rap, r&b",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",The Hills (remix),Failure,2015.0,US,,,,
167,Nicki Minaj,"east coast hip hop, electronic, hip hop, pop, pop rap, r&b",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Thought I Knew You,Success,2018.0,US,,,,
168,Lil Wayne,"gangsta rap, hip hop, pop, pop rap, r&b, rap rock",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",I Heard You’re Married,Success,2022.0,US,,,,
169,Lil Wayne,"gangsta rap, hip hop, pop, pop rap, r&b, rap rock",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",I Heard You're Married (Chopped Not Slopped),Failure,,US,,,,
170,Lil Wayne,"gangsta rap, hip hop, pop, pop rap, r&b, rap rock",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",I'm Good,Failure,2013.0,US,,,,
171,Lil Wayne,"gangsta rap, hip hop, pop, pop rap, r&b, rap rock",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Crew Love / Blunt Blowin,Failure,,US,,,,
172,Future,"hip hop, southern hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Enjoy the Show,Success,2025.0,US,,,,
173,Future,"hip hop, southern hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Double Fantasy,Success,2023.0,US,,,,
174,Future,"hip hop, southern hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",All I Know,Failure,2017.0,US,,,,
175,Future,"hip hop, southern hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Comin' Out Strong,Failure,2017.0,US,,,,
176,21 Savage,"gangsta rap, hip hop, pop rap, southern hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Creepin’,Success,2022.0,US,,,,
177,21 Savage,"gangsta rap, hip hop, pop rap, southern hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Creepin',Success,2022.0,US,,,,
178,21 Savage,"gangsta rap, hip hop, pop rap, southern hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Another One of Me,Failure,2023.0,US,,,,
179,Metro Boomin,"hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",All to Myself,Success,2024.0,US,,,,
180,Metro Boomin,"hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Young Metro,Success,2024.0,US,,,,
181,Metro Boomin,"hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",We Still Don’t Trust You,Failure,,US,,,,
182,Metro Boomin,"hip hop, trap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Always Be My Fault,Failure,,US,,,,
183,Eminem,"boom bap, conscious hip hop, hardcore hip hop, hip hop, horrorcore, pop rap",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",The Hills,Success,2015.0,US,,,,
184,Beyoncé,"alternative r&b, americana, contemporary r&b, country, dance, dance-pop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",6 Inch,Success,2016.0,US,,,,
185,Beyoncé,"alternative r&b, americana, contemporary r&b, country, dance, dance-pop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Drunk In Love,Failure,2012.0,US,,,,
186,SZA,"alternative r&b, contemporary r&b, electronic, hip hop soul, neo soul, pop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Power Is Power,Success,2019.0,US,,,,
187,Frank Ocean,"alternative r&b, contemporary r&b, pop, r&b",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Carousel,Failure,2019.0,US,,,,
188,Frank Ocean,"alternative r&b, contemporary r&b, pop, r&b",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",ABEL'S TRACK,Failure,,US,,,,
189,Calvin Harris,"club, dance, dance-pop, edm, electro house, electronic",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Over Now,Success,2020.0,US,,,,
190,The Chainsmokers,"dance-pop, edm, electro house, electronic, electropop, future bass",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Chart Mix: November 2016: All We Know / Starboy / The Greatest / Cool Girl / Blow Your Mind (Mwah) / 24K Magic,Failure,2016.0,US,,,,
191,Diplo,"edm, electronic, electronica, festival trap, future bass, hip hop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Elastic Heart,Success,2013.0,US,,,,
192,Bad Bunny,"hip hop, latin, reggaeton, trap latino",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",K‐POP,Success,2023.0,Latin America,,,,
193,Maluma,"latin, latin pop, reggaeton, trap latino",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Hawái (remix),Failure,2020.0,Latin America,,,,
194,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",What a Wonderful World (One World: Together at Home),Failure,2020.0,US,,,,
195,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",Señorita,Success,2019.0,US,,,,
196,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",Stitches (Intensively Dark club remix),Failure,2016.0,US,,,,
197,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",I Know What You Did Last Summer,Success,2015.0,US,,,,
198,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",Senorita (PO clean edit),Failure,2019.0,US,,,,
199,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",The Christmas Song,Success,2020.0,US,,,,
200,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",Chart Hits: Crown / Ritual / Castles / Señorita / Sorry,Failure,,US,,,,
201,Post Malone,"alternative r&b, cloud rap, contemporary r&b, country, hip hop, pop rap",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",If I Can Dream (from the NBC Elvis All‐Star Tribute),Failure,2019.0,US,,,,
202,Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",The Chainsmokers,"dance-pop, edm, electro house, electronic, electropop, future bass",Eyes,Failure,,US,,,,
203,Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",Zedd,"bass house, club, complextro, dance, dance-pop, deep house",Lost in Japan (remix),Success,2018.0,US,,,,
204,Kygo,"dance, deep house, downtempo, edm, electronica, house",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",Eyes,Failure,,Europe,,,,
205,Rita Ora,"contemporary r&b, dance-pop, electropop, pop, pop rock",Shawn Mendes,"folk pop, pop, pop rock, pop soul, teen pop",Chart Hits: Crown / Ritual / Castles / Señorita / Sorry,Failure,,UK,,,,
206,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Drake,"alternative r&b, contemporary r&b, hardcore hip hop, hip hop, pop, pop rap",HOT UPTOWN,Success,2024.0,US,,,,
207,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Travis Scott,"experimental hip hop, hip hop, pop rap, southern hip hop, trap",Know No Better,Success,2017.0,US,,,,
208,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Cardi B,"alternative pop, east coast hip hop, hardcore hip hop, hip hop, pop, pop rap",South of the Border,Success,2019.0,US,,,,
209,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",J Balvin,"hip hop, latin, latin pop, pop, reggaeton",Hey Ma,Success,2017.0,US,,,,
210,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Daddy Yankee,"hip hop, latin, latin pop, reggae, reggaeton",Havana (remix),Success,2017.0,US,,,,
211,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Kacey Musgraves,"alternative country, americana, contemporary country, country, country pop, easy listening",Rockin’ Around the Christmas Tree,Success,2019.0,US,,,,
212,Camila Cabello,"dance-pop, electropop, hyperpop, latin pop, pop, r&b",Rita Ora,"contemporary r&b, dance-pop, electropop, pop, pop rock",Chart Hits: Crown / Ritual / Castles / Señorita / Sorry,Failure,,US,,,,
213,Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",I Kissed a Right Round Poker Face (Max-M remix),Failure,,US,,,,
214,Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Chart Breakers: Run the World (Girls) / Last Friday Night (T.G.I.F.) / On the Floor / Judas / Rolling in the Deep vs. Hold It Against Me,Failure,2011.0,US,,,,
215,Demi Lovato,"dance-pop, electropop, pop, pop rock, teen pop",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Summer Hit Mix 2017 (continuous mix 2),Failure,2017.0,US,,,,
216,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Heartless vs LoveGame,Failure,2010.0,US,,,,
217,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",I Poke Her Face,Failure,,US,,,,
218,Kendrick Lamar,"alternative hip hop, conscious hip hop, hardcore hip hop, hip hop, jazz rap, pop",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",PARTYNAUSEOUS,Failure,,US,,,,
219,Kendrick Lamar,"alternative hip hop, conscious hip hop, hardcore hip hop, hip hop, jazz rap, pop",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop","Bitch, Don’t Kill My Vibe",Failure,,US,,,,
220,Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Nicki Minaj,"east coast hip hop, electronic, hip hop, pop, pop rap, r&b",Out of Control (Drew Stevens remix),Failure,2014.0,US,,,,
221,Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Nicki Minaj,"east coast hip hop, electronic, hip hop, pop, pop rap, r&b",Just Massive Dance: S & M (Dave Aude remix) / On the Floor (Ccw club mix) / Check It Out (Tommie Sunshine mix) / Happiness (Wideboys club mix) / Party All Night (Sleep All Day) (Smash Mode remix) / Hold It Against Me (original mix) / DJ Got Us Fallin’ In Love (JumpSmokers club mix) / Who’s That Chick? (original mix) / Alejandro (Bimbo Jones club edit),Failure,2011.0,US,,,,
222,Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Snoop Dogg,"g-funk, gangsta rap, hip hop, west coast hip hop",Just Massive Dance (The Second Coming): Higher (remix) / Born This Way (remix) / The Time (dirty Bit) / Party Rock Anthem / We R Who We R / DJ Got Us Falling in Love (remix) / Sweat (remix) / Forget You / Club Cant Handle Me,Failure,2011.0,US,,,,
223,Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Rihanna,"contemporary r&b, dance, dance-pop, dancehall, electro house, electropop",Silly Boy,Failure,,US,,,,
224,Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Rihanna,"contemporary r&b, dance, dance-pop, dancehall, electro house, electropop",Downboy,Failure,2010.0,US,,,,
225,Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Rihanna,"contemporary r&b, dance, dance-pop, dancehall, electro house, electropop",Just Massive Dance: S & M (Dave Aude remix) / On the Floor (Ccw club mix) / Check It Out (Tommie Sunshine mix) / Happiness (Wideboys club mix) / Party All Night (Sleep All Day) (Smash Mode remix) / Hold It Against Me (original mix) / DJ Got Us Fallin’ In Love (JumpSmokers club mix) / Who’s That Chick? (original mix) / Alejandro (Bimbo Jones club edit),Failure,2011.0,US,,,,
226,Beyoncé,"alternative r&b, americana, contemporary r&b, country, dance, dance-pop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Telephone (Passion Pit remix),Success,2010.0,US,,,,
227,Beyoncé,"alternative r&b, americana, contemporary r&b, country, dance, dance-pop",The Weeknd,"alternative r&b, contemporary r&b, dance-pop, hypnagogic pop, pop, r&b",Video Phone (original edit),Failure,2009.0,US,,,,
228,Coldplay,"alternative rock, art pop, britpop, dream pop, piano rock, pop",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Viva La Romance (DJ’s Mash-Up remix),Failure,,UK,,,,
229,Calvin Harris,"club, dance, dance-pop, edm, electro house, electronic",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Triple Tracker: Chartbreakers: My Way / Crank It (Woah!) / Perfect Illusion,Failure,2016.0,US,,,,
230,David Guetta,"dance, dance-pop, electro house, electronic, electropop, festival progressive house",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Sexy Gaga Bitch,Failure,,Europe,,,,
231,David Guetta,"dance, dance-pop, electro house, electronic, electropop, festival progressive house",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Just Massive Dance (The Second Coming): Higher (remix) / Born This Way (remix) / The Time (dirty Bit) / Party Rock Anthem / We R Who We R / DJ Got Us Fallin in Love (remix) / Sweat (remix) / Forget You / Club Cant Handle Me,Failure,2011.0,Europe,,,,
232,Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Zedd,"bass house, club, complextro, dance, dance-pop, deep house",Aura,Failure,,US,,,,
233,Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Zedd,"bass house, club, complextro, dance, dance-pop, deep house",Summer Hit Mix 2017 (continuous mix 2),Failure,2017.0,US,,,,
234,BLACKPINK,"hip hop, k-pop, pop",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Sour Candy,Success,2020.0,Asia,,,,
235,Ellie Goulding,"club, contemporary r&b, dance, dance-pop, dream pop, edm",Lady Gaga,"americana, dance, dance-pop, electro house, electronic, electropop",Summer Hit Mix 2017 (continuous mix 2),Failure,2017.0,UK,,,,
236,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",E.T.,Success,2011.0,US,,,,
237,Kanye West,"chipmunk soul, christian hip hop, conscious hip hop, electropop, experimental hip hop, gospel",Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Last Friday Night (T.G.I.F.) (Carlos Cid & Greg Bahary's Hott 22 vocal club mix),Failure,2011.0,US,,,,
238,Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Nicki Minaj,"east coast hip hop, electronic, hip hop, pop, pop rap, r&b",Swish Swish,Success,2017.0,US,,,,
239,Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Nicki Minaj,"east coast hip hop, electronic, hip hop, pop, pop rap, r&b",Super Bass / Teenage Dream (a cappella),Failure,2011.0,US,,,,
240,21 Savage,"gangsta rap, hip hop, pop rap, southern hip hop, trap",Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",GIMME GIMME,Success,2024.0,US,,,,
241,Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Snoop Dogg,"g-funk, gangsta rap, hip hop, west coast hip hop",California Gurls (Armand Van Helden remix),Success,2010.0,US,,,,
242,Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Snoop Dogg,"g-funk, gangsta rap, hip hop, west coast hip hop",California Girls (Manhattan Clique radio edit),Failure,2010.0,US,,,,
243,Beyoncé,"alternative r&b, americana, contemporary r&b, country, dance, dance-pop",Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Chart Breakers: Run the World (Girls) / Last Friday Night (T.G.I.F.) / On the Floor / Judas / Rolling in the Deep vs. Hold It Against Me,Failure,2011.0,US,,,,
244,Calvin Harris,"club, dance, dance-pop, edm, electro house, electronic",Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Feels,Success,2017.0,US,,,,
245,David Guetta,"dance, dance-pop, electro house, electronic, electropop, festival progressive house",Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Mobile Floorfillers,Failure,2011.0,Europe,,,,
246,Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Zedd,"bass house, club, complextro, dance, dance-pop, deep house",365,Success,2019.0,US,,,,
247,Daddy Yankee,"hip hop, latin, latin pop, reggae, reggaeton",Katy Perry,"bubblegum pop, dance-pop, disco, electropop, pop, pop rock",Con calma (remix),Success,2019.0,Latin America,,,,
